ID,Hclass
35884,2
16930,2
16322,2
11035,2
7312,2
13023,2
10689,2
44736,2
11723,2
6410,2
29526,2
4861,2
29693,2
19998,2
3462,2
12947,2
44945,2
28672,2
20713,2
26837,2
33263,2
29564,2
42725,2
14005,2
14360,2
18995,2
38572,2
20924,2
28121,2
30795,2
15070,2
26057,2
23095,2
18639,2
21844,2
13122,2
8412,2
44854,2
28510,2
26592,2
17988,2
26148,2
47724,2
45912,2
12095,2
13833,2
47364,2
16528,2
42701,2
27671,2
26076,2
40238,2
10731,2
20384,2
16039,2
19761,2
16417,2
36293,2
36873,2
38347,2
27247,2
46009,2
34058,2
12734,2
43149,2
13588,2
33773,2
48123,2
42219,2
12216,2
35701,2
21379,2
2054,2
21415,2
38590,2
26,2
250,2
10895,2
6392,2
12285,2
39217,2
9328,2
9380,2
33771,2
27834,2
18731,2
47281,2
40939,2
4033,2
46967,2
18279,2
36498,2
30868,2
47122,2
46932,2
7150,2
17293,2
3370,2
48107,2
17563,2
12941,2
894,2
11389,2
44301,2
1341,2
28226,2
37004,2
39857,2
38369,2
32409,2
5522,2
3667,2
47579,2
27338,2
36650,2
45546,2
41524,2
18091,2
32634,2
8683,2
45968,2
21973,2
45104,2
45945,2
45734,2
13028,2
21590,2
27304,2
47933,2
7906,2
20528,2
25017,2
19101,2
35290,2
16887,2
14980,2
4946,2
9775,2
22470,2
47861,2
4282,2
335,2
42499,2
25113,2
38443,2
18031,2
37974,2
33021,2
36739,2
26485,2
22264,2
9578,2
34332,2
19420,2
21714,2
10531,2
1075,2
32549,2
48531,2
43375,2
19854,2
6433,2
14269,2
1465,2
30259,2
22375,2
37056,2
16295,2
20776,2
22635,2
6211,2
14848,2
37120,2
34971,2
21359,2
31793,2
7370,2
27903,2
39498,2
17386,2
43827,2
38693,2
12721,2
42747,2
7539,2
19289,2
43805,2
2143,2
17770,2
16380,2
38219,2
41688,2
33803,2
24538,2
38012,2
47232,2
24963,2
7199,2
47721,2
7619,2
43869,2
28015,2
19895,2
28843,2
5784,2
31522,2
38859,2
32274,2
17506,2
34946,2
26372,2
29083,2
6633,2
44695,2
19315,2
40294,2
8980,2
19860,2
16654,2
9965,2
32674,2
8976,2
12520,2
22694,2
30100,2
6423,2
40287,2
38563,2
11243,2
13,2
31495,2
34220,2
18485,2
30304,2
30653,2
3614,2
20813,2
5617,2
12254,2
8114,2
20646,2
24838,2
22755,2
32408,2
30333,2
38891,2
35478,2
25831,2
22493,2
23632,2
17868,2
43161,2
14978,2
25209,2
48304,2
21600,2
24857,2
22980,2
6572,2
36299,2
12160,2
26660,2
9600,2
24305,2
27795,2
41774,2
20639,2
45647,2
40575,2
37025,2
46720,2
34868,2
16205,2
3550,2
47352,2
38112,2
45364,2
33979,2
18151,2
3556,2
7565,2
24229,2
26468,2
22502,2
13809,2
16250,2
39390,2
14894,2
11747,2
22201,2
1014,2
43192,2
11486,2
16560,2
17803,2
42204,2
1227,2
1979,2
22602,2
15160,2
40317,2
36226,2
47310,2
27565,2
26761,2
10574,2
46643,2
25448,2
23186,2
48285,2
24954,2
6395,2
7437,2
34701,2
26517,2
15606,2
20792,2
22925,2
12597,2
42253,2
16170,2
13678,2
6116,2
5524,2
24533,2
28900,2
12487,2
504,2
29506,2
2954,2
3538,2
6026,2
23217,2
18458,2
14976,2
8008,2
21928,2
43584,2
19395,2
15609,2
28762,2
21862,2
46897,2
48459,2
11176,2
45099,2
45864,2
37828,2
16848,2
33761,2
19925,2
27064,2
24022,2
16899,2
17617,2
22073,2
25116,2
47278,2
11892,2
30092,2
11898,2
16968,2
48235,2
12851,2
6122,2
20997,2
35577,2
28942,2
2251,2
24395,2
31151,2
13231,2
40374,2
15580,2
3442,2
36284,2
14735,2
19119,2
33824,2
32033,2
19226,2
40017,2
16092,2
2763,2
31409,2
11310,2
10694,2
837,2
4846,2
26772,2
32598,2
22059,2
12229,2
25536,2
7401,2
39736,2
43313,2
34646,2
19950,2
19963,2
8588,2
10378,2
13362,2
20768,2
18004,2
7781,2
29305,2
31757,2
20226,2
2812,2
5484,2
12067,2
34160,2
13800,2
24025,2
3662,2
28925,2
6226,2
32985,2
15086,2
37209,2
29619,2
13305,2
5438,2
17947,2
27211,2
31579,2
37239,2
17393,2
22720,2
7024,2
28973,2
45886,2
23664,2
17637,2
31369,2
22042,2
35233,2
20185,2
41586,2
34977,2
20614,2
35991,2
1059,2
1538,2
43019,2
42756,2
8647,2
47651,2
48103,2
31407,2
45823,2
2944,2
5048,2
9130,2
41384,2
24756,2
23988,2
17055,2
21825,2
32884,2
20972,2
31759,2
30175,2
9284,2
11620,2
19603,2
45202,2
33231,2
3615,2
10836,2
5741,2
19283,2
33511,2
16090,2
41127,2
33103,2
31231,2
34404,2
23967,2
12707,2
31806,2
26500,2
1990,2
25439,2
15282,2
42377,2
26805,2
34174,2
20540,2
45904,2
4714,2
5140,2
32344,2
32695,2
16803,2
16548,2
19640,2
45180,2
44349,2
43774,2
8630,2
18764,2
25891,2
2653,2
12670,2
5880,2
43076,2
8376,2
46676,2
37359,2
33243,2
36237,2
6529,2
40617,2
792,2
38701,2
7983,2
42579,2
11115,2
31218,2
42152,2
48644,2
18514,2
12040,2
8013,2
30096,2
5585,2
8955,2
35241,2
32145,2
24125,2
44491,2
17491,2
23044,2
35750,2
13138,2
47006,2
19556,2
24553,2
2528,2
44845,2
31014,2
41005,2
32512,2
29137,2
1848,2
24962,2
46291,2
31723,2
24831,2
47930,2
40739,2
42053,2
14433,2
28780,2
38925,2
27248,2
45811,2
25815,2
30937,2
5783,2
47585,2
35935,2
7534,2
15927,2
34789,2
45730,2
41278,2
12765,2
20911,2
15257,2
22179,2
28532,2
10351,2
19214,2
25197,2
14365,2
39852,2
31481,2
41739,2
6566,2
1772,2
31808,2
31902,2
42166,2
28841,2
42002,2
40152,2
47067,2
13327,2
44731,2
33808,2
28905,2
29762,2
2509,2
37262,2
3004,2
34203,2
27067,2
42340,2
37713,2
11482,2
10343,2
3361,2
27886,2
3683,2
46366,2
39376,2
39631,2
39660,2
2939,2
32473,2
13850,2
23286,2
43650,2
33996,2
6053,2
37341,2
33903,2
47417,2
12284,2
18745,2
41563,2
16664,2
18545,2
43287,2
13607,2
27721,2
6951,2
10580,2
20926,2
29709,2
32862,2
6363,2
28460,2
2213,2
10434,2
33048,2
10787,2
46433,2
37899,2
37104,2
35512,2
14962,2
34810,2
8085,2
14745,2
44091,2
8871,2
10682,2
44365,2
6052,2
23218,2
40946,2
26331,2
23452,2
42874,2
41075,2
6251,2
30700,2
14277,2
21656,2
15721,2
13883,2
36291,2
23500,2
48003,2
39488,2
34759,2
2460,2
10802,2
10500,2
24959,2
6136,2
41443,2
19149,2
20043,2
29202,2
14799,2
4284,2
31381,2
25800,2
4139,2
24041,2
18571,2
31225,2
30871,2
3044,2
34952,2
26670,2
20666,2
26120,2
37644,2
6776,2
28614,2
15219,2
24573,2
27584,2
2352,2
27836,2
6487,2
39195,2
15957,2
32554,2
14990,2
27989,2
24296,2
28272,2
6089,2
25682,2
31486,2
38816,2
39095,2
7102,2
1776,2
22459,2
42644,2
11,2
36018,2
8940,2
25201,2
48619,2
12708,2
13658,2
11728,2
40747,2
43476,2
14629,2
41755,2
39121,2
46114,2
17601,2
1195,2
38490,2
1640,2
32401,2
37321,2
41735,2
25741,2
47614,2
6371,2
26292,2
40731,2
4835,2
26941,2
27857,2
11677,2
1298,2
20008,2
1466,2
17945,2
35923,2
1807,2
10639,2
11914,2
5576,2
48069,2
44369,2
37267,2
34345,2
30181,2
7689,2
9997,2
3433,2
317,2
22760,2
9735,2
9817,2
11919,2
13413,2
29896,2
37910,2
47481,2
48486,2
11671,2
35714,2
39834,2
5359,2
7254,2
28322,2
40980,2
20871,2
45230,2
7019,2
28860,2
12786,2
44127,2
19350,2
48675,2
2285,2
12773,2
42991,2
33976,2
3033,2
9878,2
38670,2
25692,2
1832,2
13870,2
5845,2
8231,2
38308,2
17597,2
48450,2
2624,2
19703,2
20732,2
11503,2
41018,2
301,2
20496,2
35484,2
39057,2
7731,2
36855,2
24522,2
20804,2
12108,2
7855,2
15112,2
12338,2
7884,2
26332,2
16971,2
20237,2
18158,2
43351,2
19960,2
19484,2
17377,2
13630,2
43586,2
36324,2
32105,2
11603,2
48200,2
37135,2
42523,2
7339,2
40822,2
34387,2
12644,2
42814,2
27654,2
16216,2
40196,2
30910,2
18837,2
41175,2
36770,2
25419,2
19642,2
41275,2
25846,2
32280,2
39696,2
3943,2
21377,2
16766,2
26613,2
3545,2
35801,2
2927,2
5277,2
17676,2
21470,2
7361,2
41427,2
46157,2
18345,2
6586,2
48399,2
8169,2
23742,2
39004,2
10094,2
9437,2
1878,2
6272,2
43430,2
44028,2
26458,2
40821,2
19715,2
20989,2
42913,2
35547,2
36232,2
25877,2
9833,2
14112,2
32362,2
32398,2
33430,2
37224,2
15835,2
10259,2
30116,2
40408,2
120,2
47851,2
21874,2
9548,2
43036,2
29359,2
18403,2
42373,2
12923,2
34333,2
16519,2
39637,2
18702,2
18636,2
15615,2
41945,2
10405,2
43168,2
46315,2
29095,2
42461,2
13004,2
46497,2
35254,2
37154,2
32585,2
30099,2
21073,2
11111,2
33846,2
17896,2
7492,2
34745,2
34811,2
9443,2
10189,2
18026,2
43777,2
9818,2
38023,2
15457,2
29516,2
19527,2
21876,2
16867,2
9501,2
46441,2
19781,2
11353,2
24856,2
47711,2
23996,2
31400,2
41611,2
44856,2
7409,2
29172,2
780,2
4601,2
9308,2
17763,2
23004,2
3706,2
24421,2
17897,2
30439,2
19429,2
7530,2
41858,2
37750,2
36686,2
3761,2
23732,2
28404,2
40429,2
37572,2
35616,2
25250,2
48212,2
20401,2
27723,2
3128,2
26064,2
18533,2
27566,2
2411,2
16697,2
11905,2
15614,2
19908,2
18523,2
14633,2
48532,2
10349,2
574,2
4629,2
6534,2
31193,2
39209,2
39491,2
9619,2
35805,2
39651,2
40931,2
7971,2
22024,2
5511,2
1840,2
29297,2
17369,2
39699,2
14070,2
37297,2
12185,2
15037,2
30482,2
2204,2
32522,2
46717,2
27875,2
2441,2
35396,2
15349,2
17452,2
36062,2
32337,2
10508,2
24526,2
12333,2
38409,2
2017,2
24233,2
37443,2
7835,2
2791,2
8986,2
34528,2
3126,2
20662,2
42680,2
37888,2
46521,2
48347,2
18494,2
40555,2
11742,2
13018,2
17525,2
21517,2
24123,2
8776,2
2764,2
32627,2
36566,2
26357,2
44981,2
27406,2
2727,2
8458,2
12090,2
31580,2
1412,2
22167,2
34661,2
33438,2
6972,2
9591,2
10765,2
34818,2
17033,2
11553,2
39734,2
42160,2
11181,2
9362,2
19775,2
36184,2
21213,2
6755,2
1360,2
43706,2
39738,2
20408,2
4214,2
31040,2
20172,2
43939,2
28786,2
15091,2
46296,2
3954,2
45111,2
37804,2
20624,2
26032,2
7555,2
25260,2
32961,2
42927,2
37453,2
36821,2
4664,2
37581,2
19793,2
38048,2
6132,2
10265,2
25314,2
30800,2
14586,2
46358,2
46329,2
10555,2
41194,2
6133,2
25368,2
36939,2
5575,2
45616,2
32998,2
32140,2
714,2
18166,2
12942,2
25719,2
27463,2
30370,2
12479,2
37388,2
39935,2
20689,2
9219,2
46530,2
30623,2
13365,2
20602,2
31616,2
46998,2
43691,2
16512,2
42882,2
40496,2
28945,2
12253,2
42208,2
557,2
2659,2
20774,2
13463,2
41498,2
17835,2
45282,2
33844,2
13871,2
27303,2
29646,2
26065,2
29987,2
8315,2
36918,2
17919,2
47195,2
45409,2
40972,2
47076,2
21033,2
18962,2
43526,2
8739,2
38209,2
46150,2
11511,2
4743,2
42911,2
35498,2
45144,2
45278,2
18365,2
39913,2
33742,2
34642,2
14493,2
6208,2
28476,2
17764,2
8706,2
44014,2
33294,2
23723,2
4277,2
25137,2
23788,2
14810,2
14950,2
12382,2
22185,2
27295,2
29374,2
36400,2
38847,2
15454,2
33624,2
1580,2
15013,2
22867,2
7238,2
17434,2
26984,2
31240,2
48590,2
23800,2
6537,2
44006,2
17675,2
12281,2
44011,2
13863,2
36710,2
44755,2
422,2
31293,2
932,2
30459,2
21236,2
40122,2
14565,2
31352,2
42075,2
12992,2
3163,2
23233,2
44260,2
26654,2
23498,2
14983,2
9719,2
22522,2
9420,2
5552,2
20439,2
44023,2
26188,2
2361,2
2216,2
5578,2
9459,2
22704,2
6774,2
19782,2
32641,2
37943,2
4374,2
45843,2
45910,2
27746,2
43988,2
27923,2
36479,2
26296,2
2198,2
27639,2
35656,2
25938,2
32036,2
4625,2
39341,2
15350,2
37480,2
34579,2
30658,2
14015,2
36309,2
33409,2
14419,2
403,2
19550,2
8492,2
31468,2
34084,2
37106,2
48063,2
9594,2
16880,2
263,2
2077,2
13411,2
15408,2
24173,2
34715,2
36522,2
5242,2
6173,2
33085,2
41978,2
5708,2
35893,2
28680,2
12337,2
24251,2
24772,2
34676,2
25616,2
32758,2
864,2
27669,2
44425,2
27008,2
31739,2
36343,2
43587,2
32065,2
18446,2
37416,2
35889,2
16945,2
17522,2
23820,2
31910,2
10395,2
30520,2
22903,2
30518,2
30589,2
34979,2
17380,2
8867,2
37060,2
20733,2
9774,2
8324,2
47420,2
35457,2
16919,2
10931,2
30796,2
25095,2
42245,2
16272,2
28962,2
21524,2
7794,2
28821,2
46693,2
26198,2
25430,2
8091,2
24320,2
14009,2
33300,2
20167,2
7675,2
33041,2
20944,2
47596,2
37043,2
45661,2
36490,2
8148,2
45525,2
27739,2
37092,2
2215,2
45150,2
8490,2
790,2
16035,2
34816,2
14656,2
30970,2
36875,2
30345,2
38990,2
9601,2
42714,2
15808,2
48435,2
10029,2
16995,2
12522,2
13575,2
5295,2
44219,2
5010,2
21546,2
9067,2
37777,2
38741,2
34030,2
10439,2
7510,2
19741,2
18402,2
1526,2
40261,2
15559,2
25667,2
40290,2
2147,2
43550,2
27956,2
3603,2
17134,2
45301,2
38050,2
21072,2
17643,2
21662,2
44653,2
35093,2
6987,2
23127,2
28461,2
23430,2
18388,2
35118,2
19719,2
44534,2
40988,2
7905,2
25998,2
37459,2
32276,2
28981,2
22887,2
43796,2
14862,2
30036,2
23807,2
22589,2
7801,2
18034,2
39618,2
40965,2
11694,2
26376,2
19342,2
36329,2
15117,2
22170,2
24077,2
19170,2
6455,2
2725,2
34382,2
12360,2
46388,2
24527,2
2357,2
22025,2
12936,2
248,2
14571,2
47762,2
7410,2
41657,2
26621,2
36426,2
13116,2
47570,2
32455,2
5886,2
36765,2
10043,2
22063,2
31190,2
14930,2
41506,2
24046,2
5531,2
7480,2
34294,2
36729,2
42201,2
36285,2
2457,2
11059,2
104,2
24429,2
40204,2
38155,2
8790,2
48505,2
5586,2
18674,2
5760,2
4542,2
33369,2
37396,2
22252,2
4547,2
28688,2
18070,2
11040,2
18286,2
15320,2
41480,2
37319,2
45911,2
29244,2
14730,2
33905,2
29690,2
47204,2
7304,2
36423,2
8985,2
1155,2
11829,2
47487,2
5171,2
29876,2
26746,2
30540,2
6749,2
17225,2
35657,2
17533,2
42509,2
9917,2
4391,2
1748,2
17552,2
18192,2
29087,2
18645,2
30706,2
4725,2
40165,2
45705,2
38102,2
33702,2
41056,2
23731,2
9068,2
7669,2
35171,2
45901,2
14042,2
10284,2
27496,2
4627,2
4184,2
10830,2
17658,2
10516,2
5825,2
28565,2
43705,2
4189,2
10283,2
44626,2
7723,2
7671,2
38839,2
1883,2
45121,2
8383,2
20438,2
25016,2
26768,2
30894,2
614,2
46330,2
24385,2
21161,2
4296,2
26783,2
27358,2
47813,2
24202,2
1753,2
23661,2
19586,2
43245,2
18997,2
17189,2
44283,2
48225,2
39350,2
13662,2
37600,2
33548,2
19852,2
30240,2
1890,2
6837,2
43993,2
9889,2
35271,2
22609,2
10266,2
22940,2
2066,2
26616,2
39662,2
6010,2
22768,2
19522,2
21496,2
21722,2
18269,2
16127,2
43386,2
47317,2
45390,2
8691,2
45105,2
1020,2
3113,2
13022,2
30568,2
28658,2
35085,2
14088,2
17431,2
742,2
17042,2
16074,2
8027,2
16881,2
37665,2
36609,2
351,2
30097,2
30497,2
26742,2
36117,2
6233,2
40096,2
27580,2
15267,2
42779,2
39000,2
6428,2
34172,2
1131,2
12813,2
15020,2
5237,2
20365,2
25987,2
22092,2
28773,2
1077,2
3095,2
43813,2
35591,2
34607,2
7869,2
12882,2
16413,2
34433,2
41177,2
39349,2
43897,2
44965,2
25749,2
14162,2
23883,2
14055,2
9781,2
21265,2
33496,2
207,2
43112,2
18263,2
34136,2
36956,2
4279,2
24678,2
30778,2
46128,2
39248,2
20820,2
45291,2
11858,2
14271,2
2089,2
26596,2
30819,2
13600,2
41060,2
789,2
4400,2
38170,2
28957,2
31972,2
31399,2
3043,2
30683,2
12170,2
32384,2
30134,2
10243,2
13158,2
13221,2
30195,2
31765,2
14820,2
32873,2
849,2
31263,2
16774,2
28403,2
25400,2
4630,2
25861,2
3814,2
42394,2
46317,2
47370,2
36244,2
21282,2
1830,2
29139,2
37405,2
23240,2
30678,2
11013,2
3625,2
24426,2
41909,2
12824,2
38961,2
9105,2
17050,2
11119,2
22953,2
45489,2
29298,2
35529,2
13640,2
15292,2
27498,2
8184,2
7299,2
15646,2
22173,2
18452,2
27349,2
23536,2
39953,2
10353,2
26366,2
4759,2
20015,2
2421,2
14722,2
11200,2
22790,2
32988,2
13856,2
19739,2
15501,2
26299,2
1599,2
19329,2
43782,2
36550,2
5044,2
27108,2
12013,2
42719,2
4304,2
12636,2
18099,2
26189,2
19183,2
12085,2
5696,2
24537,2
35386,2
32018,2
27950,2
19625,2
9171,2
37340,2
38240,2
43746,2
38895,2
45957,2
44723,2
25731,2
33851,2
25968,2
12667,2
16822,2
25119,2
16333,2
14480,2
44942,2
9428,2
46718,2
24736,2
46486,2
22261,2
20403,2
19975,2
9268,2
45534,2
45452,2
40863,2
4260,2
1050,2
33230,2
9317,2
5814,2
18449,2
26226,2
39920,2
44726,2
44902,2
14455,2
34189,2
28571,2
9690,2
27047,2
12299,2
17878,2
5229,2
20225,2
6252,2
30979,2
44402,2
30681,2
29132,2
42093,2
32372,2
47677,2
38306,2
44826,2
9265,2
46332,2
24094,2
20973,2
34792,2
4596,2
11960,2
1952,2
34292,2
35568,2
24705,2
6717,2
35567,2
12368,2
10783,2
47634,2
5753,2
21981,2
23681,2
16907,2
34472,2
25060,2
30415,2
21837,2
11916,2
10799,2
18468,2
2586,2
27900,2
34610,2
36222,2
32336,2
30705,2
35941,2
7108,2
17966,2
22787,2
45851,2
26719,2
14204,2
21124,2
5440,2
6452,2
37759,2
18337,2
7940,2
40726,2
43164,2
38118,2
47648,2
27077,2
16830,2
33570,2
21674,2
19336,2
47297,2
43122,2
4177,2
29254,2
46314,2
4566,2
15826,2
3153,2
7573,2
29899,2
15060,2
10850,2
41059,2
28678,2
14798,2
34081,2
11256,2
3594,2
26409,2
14914,2
25089,2
31875,2
12852,2
28696,2
45865,2
7431,2
22762,2
38486,2
3424,2
14564,2
18695,2
42070,2
20215,2
21982,2
42955,2
22446,2
26532,2
16789,2
28154,2
43152,2
3131,2
31057,2
34301,2
12348,2
35652,2
7052,2
47051,2
38454,2
16157,2
34587,2
8195,2
35273,2
18829,2
13663,2
40738,2
21932,2
5619,2
34079,2
9539,2
33486,2
26230,2
32110,2
35163,2
39113,2
10364,2
9352,2
24715,2
21739,2
39257,2
30787,2
19503,2
42089,2
40520,2
14606,2
7707,2
23180,2
46396,2
4842,2
9904,2
21730,2
7098,2
15053,2
8837,2
23669,2
33293,2
28246,2
128,2
36572,2
6171,2
1495,2
34465,2
22169,2
38786,2
24274,2
1896,2
40535,2
25887,2
798,2
13723,2
8946,2
35327,2
17242,2
17310,2
20636,2
41483,2
13710,2
36678,2
20032,2
24270,2
30468,2
30852,2
22999,2
32263,2
11944,2
31582,2
36020,2
981,2
15268,2
16573,2
10320,2
24143,2
9003,2
44034,2
23617,2
40299,2
20511,2
43886,2
39931,2
8264,2
6760,2
26453,2
2098,2
7022,2
13301,2
34663,2
31997,2
32912,2
46924,2
36561,2
7468,2
28334,2
5703,2
43387,2
9125,2
29208,2
38671,2
41516,2
31552,2
29539,2
11761,2
12118,2
38792,2
38100,2
43898,2
24016,2
40390,2
37468,2
8974,2
45074,2
40143,2
4113,2
42164,2
4360,2
29005,2
48597,2
44098,2
19983,2
827,2
3686,2
27058,2
36499,2
23977,2
7979,2
36921,2
38688,2
47746,2
48379,2
21813,2
5099,2
29226,2
12110,2
38062,2
5540,2
19812,2
27725,2
34353,2
3208,2
7885,2
8741,2
26787,2
9993,2
3221,2
29340,2
36217,2
0,2
42939,2
14968,2
16175,2
1536,2
44543,2
9725,2
47490,2
19206,2
20916,2
33871,2
17826,2
34542,2
8727,2
47736,2
30604,2
39554,2
12244,2
1508,2
17210,2
26457,2
33926,2
31836,2
33484,2
45171,2
47461,2
27065,2
28674,2
25713,2
5815,2
41952,2
19637,2
33131,2
41689,2
8545,2
44337,2
30499,2
47140,2
15777,2
35776,2
34945,2
42531,2
29376,2
13502,2
35716,2
43078,2
8199,2
47437,2
14057,2
44253,2
44851,2
9464,2
22089,2
13504,2
40987,2
15304,2
2442,2
45689,2
22698,2
25533,2
22128,2
2825,2
12515,2
20818,2
7066,2
22455,2
42381,2
47229,2
47458,2
19297,2
33934,2
9695,2
33313,2
6510,2
16705,2
11437,2
8620,2
719,2
37539,2
47220,2
38858,2
7607,2
29560,2
1669,2
35200,2
10041,2
40562,2
14524,2
25097,2
34560,2
8743,2
40133,2
33431,2
11085,2
9368,2
5361,2
26390,2
13858,2
30486,2
22814,2
38016,2
36697,2
12962,2
19037,2
23703,2
18376,2
29458,2
44043,2
8193,2
46868,2
43367,2
30163,2
32116,2
10433,2
33404,2
208,2
21391,2
41113,2
46228,2
195,2
11519,2
45684,2
18640,2
26527,2
13313,2
41090,2
995,2
5573,2
27981,2
34595,2
36212,2
4393,2
25901,2
39946,2
5160,2
42416,2
23297,2
28012,2
6493,2
10407,2
26866,2
25961,2
1726,2
6969,2
29285,2
5854,2
15183,2
28151,2
26910,2
33549,2
27022,2
37211,2
31491,2
18298,2
46106,2
45766,2
42566,2
13522,2
10928,2
38335,2
11134,2
16024,2
34304,2
965,2
9752,2
45612,2
17958,2
46843,2
13071,2
36442,2
39564,2
9030,2
29191,2
32659,2
13513,2
24827,2
30878,2
16841,2
25361,2
45706,2
389,2
22553,2
41836,2
27994,2
37332,2
43981,2
36404,2
18355,2
3575,2
28358,2
1920,2
42824,2
12302,2
27631,2
25745,2
13085,2
33076,2
26999,2
3161,2
20049,2
43962,2
43567,2
25716,2
20148,2
9620,2
7417,2
5222,2
30648,2
15165,2
32502,2
1782,2
39107,2
38104,2
17212,2
9267,2
28864,2
17642,2
10660,2
15913,2
25327,2
29360,2
41055,2
8651,2
5024,2
21550,2
22149,2
27458,2
23471,2
22923,2
19142,2
47793,2
26651,2
30934,2
17400,2
23390,2
21190,2
37730,2
11800,2
8766,2
40360,2
32883,2
36826,2
36827,2
39089,2
2392,2
47082,2
34268,2
18451,2
20042,2
41627,2
161,2
26896,2
23439,2
45909,2
4967,2
41484,2
8202,2
27674,2
39104,2
26080,2
32513,2
36883,2
36861,2
30080,2
30220,2
738,2
2444,2
39316,2
3360,2
14083,2
34265,2
1856,2
39643,2
7574,2
5351,2
6826,2
19072,2
23688,2
36957,2
48257,2
15691,2
19344,2
4197,2
11563,2
43080,2
26369,2
38892,2
46691,2
10599,2
13508,2
33111,2
34574,2
13686,2
14037,2
11507,2
38251,2
28127,2
1471,2
26482,2
20919,2
10891,2
20247,2
47972,2
33337,2
22415,2
33582,2
9958,2
21697,2
29572,2
6516,2
6812,2
33095,2
13500,2
1564,2
27281,2
29705,2
26711,2
3570,2
37780,2
6589,2
25644,2
20594,2
35020,2
43885,2
30815,2
4562,2
30632,2
7958,2
169,2
17583,2
20476,2
41806,2
38303,2
35643,2
358,2
15248,2
39796,2
34739,2
41357,2
32813,2
37079,2
4652,2
17849,2
7652,2
21046,2
36396,2
27686,2
33455,2
17201,2
45335,2
20087,2
22083,2
19919,2
38265,2
39397,2
29163,2
44138,2
10722,2
45748,2
47361,2
1604,2
38813,2
26993,2
7280,2
34874,2
16655,2
17342,2
10145,2
3318,2
34962,2
6676,2
47925,2
25766,2
3880,2
29190,2
39582,2
32463,2
18078,2
30313,2
42857,2
22518,2
1833,2
5286,2
12845,2
39644,2
15283,2
35315,2
29459,2
13140,2
35975,2
26318,2
37111,2
4416,2
39317,2
25142,2
11900,2
34413,2
24867,2
9638,2
32784,2
42122,2
41442,2
6068,2
33831,2
22101,2
43946,2
26494,2
39969,2
9732,2
25109,2
6003,2
21317,2
48645,2
38360,2
16161,2
27090,2
15196,2
17294,2
28637,2
48210,2
13899,2
43422,2
15011,2
28802,2
12100,2
20405,2
21832,2
33781,2
39776,2
21855,2
37908,2
40865,2
28215,2
4295,2
13518,2
32077,2
2623,2
11543,2
38719,2
21631,2
11218,2
14866,2
13226,2
11518,2
6383,2
3763,2
23627,2
6704,2
35597,2
32199,2
10262,2
45106,2
48551,2
825,2
2431,2
860,2
34711,2
38197,2
47546,2
44404,2
10786,2
2783,2
20484,2
40727,2
47359,2
37720,2
45515,2
43604,2
47292,2
20189,2
36038,2
17768,2
16686,2
33845,2
28049,2
44389,2
10498,2
5354,2
31627,2
41293,2
44889,2
2170,2
31327,2
29894,2
10278,2
38798,2
47179,2
45718,2
525,2
19544,2
751,2
3558,2
20001,2
46835,2
5648,2
25555,2
24935,2
14038,2
38707,2
3948,2
23652,2
32718,2
10513,2
27186,2
39031,2
10167,2
18259,2
46138,2
38722,2
33818,2
5752,2
7670,2
6157,2
46516,2
23646,2
43099,2
3942,2
12481,2
28395,2
24100,2
17986,2
35742,2
19815,2
10772,2
35960,2
21559,2
34540,2
10791,2
40297,2
575,2
43442,2
45060,2
47528,2
6751,2
23158,2
1433,2
34289,2
20886,2
30724,2
4029,2
23263,2
29028,2
35821,2
6645,2
34664,2
6207,2
9698,2
30005,2
29850,2
482,2
41412,2
30735,2
5364,2
5394,2
3483,2
47554,2
586,2
17327,2
31393,2
35428,2
29884,2
25926,2
17856,2
30688,2
33206,2
46105,2
25469,2
41495,2
44717,2
46546,2
33990,2
9261,2
25445,2
31918,2
42896,2
23540,2
43072,2
19648,2
36964,2
15362,2
27125,2
30982,2
14211,2
8920,2
10981,2
15496,2
31766,2
30768,2
25229,2
9880,2
20325,2
3927,2
12238,2
20005,2
31155,2
6295,2
4784,2
26229,2
42353,2
30798,2
27847,2
11749,2
13442,2
46453,2
5086,2
22715,2
6581,2
45639,2
42971,2
20899,2
32651,2
24652,2
12968,2
14105,2
21085,2
7557,2
7848,2
34653,2
5121,2
16976,2
24640,2
46308,2
23748,2
47550,2
14424,2
2736,2
12647,2
192,2
25754,2
766,2
25541,2
19357,2
32636,2
7521,2
6889,2
20057,2
11258,2
40110,2
18401,2
38555,2
18822,2
40710,2
13629,2
10982,2
29703,2
26930,2
20917,2
8674,2
37,2
29620,2
25146,2
8218,2
41969,2
1242,2
31422,2
11231,2
43687,2
33585,2
5598,2
17852,2
16455,2
1138,2
2973,2
7702,2
25213,2
45371,2
24362,2
47944,2
48331,2
38390,2
46644,2
45742,2
38975,2
22914,2
7364,2
10676,2
7735,2
2449,2
44817,2
13818,2
45337,2
21165,2
26112,2
365,2
39897,2
10659,2
28323,2
42904,2
1998,2
23244,2
28055,2
36025,2
12939,2
1401,2
31688,2
28730,2
41517,2
40406,2
5387,2
35344,2
13602,2
1579,2
33476,2
41959,2
17171,2
17094,2
43888,2
22191,2
22135,2
14897,2
31412,2
3187,2
38881,2
34045,2
20561,2
1668,2
42106,2
32964,2
4076,2
44947,2
46426,2
39249,2
853,2
27824,2
23215,2
16407,2
42464,2
29747,2
17373,2
